Componente_1,Componente_2,Componente_3,cluster,cluster_nombre
5.4930654,-9.175916,24.521408,4,
-26.300646,24.279003,-19.451263,1,
-19.167332,16.714935,10.944344,3,
-29.553528,-17.115517,5.7126155,3,
32.188583,0.650707,20.696938,1,
-4.390198,-32.25248,-7.9919124,4,
13.568236,-5.1657434,0.66416556,4,
-6.5438066,-10.167645,26.948473,4,
3.183197,19.462877,31.361809,3,
17.85738,-25.436884,-6.474694,2,
-15.370146,-10.670987,11.970066,3,
19.330278,6.1375127,-7.787885,4,
8.284592,5.786171,9.880812,1,
30.358353,5.726737,-25.39126,1,
15.901254,-8.048486,30.145042,4,
4.81635,-17.049828,24.507727,4,
-34.93521,-3.925975,17.976278,3,
-2.9618587,-20.314772,31.230022,4,
12.62606,-15.208467,10.027682,4,
-1.5484484,-19.814697,-6.2099485,2,
11.542548,-19.781347,14.891191,4,
6.4724774,-5.400586,-21.67513,4,
9.172425,-2.9603052,23.32133,4,
-15.661254,25.470219,-7.0154924,1,
18.53049,16.970795,2.7771084,4,
30.90851,8.96954,9.942458,4,
0.3995276,-19.9685,-35.043884,0,
-4.2219434,5.0562716,2.2277033,1,
14.467182,-0.20008107,29.752018,4,
-7.179979,-11.225072,30.88055,4,
-11.290866,17.857819,11.162196,3,
1.153567,16.547796,1.4722862,1,
27.873251,22.365467,-17.955782,1,
1.5962747,23.892889,26.657164,3,
21.231592,-22.151829,1.6432811,4,
0.8414447,17.413742,1.185126,1,
25.563797,-18.218262,-9.042609,2,
23.593391,-19.295172,7.487081,2,
23.68534,12.195087,-19.486036,4,
-5.911451,20.046331,-30.002344,1,
-36.904224,13.710725,16.510597,3,
7.675639,-7.617965,-9.87246,0,
-1.2057399,21.52306,21.528124,3,
7.4713016,-4.4982495,-32.086628,4,
-0.11565723,-21.875837,5.681021,3,
30.255081,12.964023,-3.1971095,1,
22.267084,20.422297,-23.662205,1,
-4.107072,-27.945171,1.3096291,2,
-4.2743807,-13.085658,0.3170453,0,
-11.273468,0.095231384,16.275984,3,
-2.61326,-0.0070392755,-38.424694,0,
22.010262,15.922288,-7.621919,4,
0.9624592,19.012934,30.114347,3,
-3.1548862,23.469635,-23.126978,1,
2.7990005,7.7585196,33.0927,4,
-5.949309,-9.051782,35.07324,3,
-19.845331,0.9920701,36.563885,3,
22.801271,14.815536,4.6143484,4,
4.082193,20.16488,-13.833041,1,
-7.788265,-5.754334,18.939304,3,
-18.964863,17.034605,17.617174,1,
22.904478,15.605338,-3.7777393,4,
-27.485376,-7.4274545,-1.837767,3,
-31.543097,-3.136065,20.167551,3,
25.289312,-12.219463,-11.45663,2,
-8.345556,28.994444,25.026009,3,
4.4858804,-34.288975,-19.362038,2,
27.552084,-14.298512,-9.952038,2,
12.887763,37.10217,-7.3096423,1,
19.4544,28.313759,-2.3960106,1,
27.790564,29.246288,-6.524808,1,
-11.9838295,25.777618,27.010471,1,
-1.0191141,3.9578946,4.316245,1,
9.868806,45.992474,-10.578948,1,
9.556119,-35.455757,-10.7204685,2,
-24.462185,9.097888,-29.159323,0,
8.669841,-4.0458884,-21.700546,4,
-8.758564,-20.43356,18.318176,3,
19.030418,23.420483,-2.2361016,4,
-10.00154,19.735163,-19.901146,1,
-23.467655,-14.401316,10.927447,3,
20.212421,14.878161,-0.23467356,4,
-23.517769,5.386583,-27.50729,0,
23.74449,10.470769,-13.40876,4,
-5.018462,25.263615,-13.687158,4,
-13.823302,-24.474966,35.321423,3,
-14.948765,-22.725067,17.164097,3,
-23.099188,14.032243,14.761505,3,
-16.658863,-14.884467,-3.6165867,0,
-15.722677,10.9672575,-25.177557,0,
0.08347172,-13.907652,30.556732,3,
29.856836,4.8843513,-20.744028,1,
12.960812,-6.417339,-2.6637318,4,
25.844313,-21.34163,3.8584306,2,
19.986341,30.221485,-2.6642792,1,
-13.194539,6.0589046,-38.432583,0,
20.077433,7.837086,13.790755,1,
5.1810365,27.000456,29.15163,3,
23.459028,16.838022,1.6898091,4,
28.506952,-26.333508,2.330955,2,
3.960321,18.546598,21.511473,3,
8.836774,-20.189531,27.923695,4,
-10.5897255,11.068937,34.286865,3,
32.742874,22.65804,7.9464626,1,
-1.5269016,25.56694,-22.400146,1,
-21.970959,31.705767,-14.308024,1,
1.6234484,6.399436,24.677029,4,
-15.929786,25.065145,-6.754862,4,
7.873081,-2.2554479,2.5479102,4,
7.391904,41.451366,7.680061,1,
7.0415974,-3.632685,19.67128,4,
2.2722614,12.268633,-8.761524,1,
-5.528025,-0.68937284,-1.9386728,3,
11.216284,31.589615,26.309477,1,
0.19919704,5.150556,25.688942,4,
-4.3080964,29.43936,-25.022898,1,
-24.224644,9.135563,-28.795937,0,
2.3366475,4.694407,-29.417212,0,
31.43405,-0.21829297,4.9683304,4,
-28.736357,28.071205,-11.082087,1,
-5.621079,21.642485,27.648623,3,
-26.767859,12.875198,23.282017,3,
9.571836,-9.967468,-25.77444,4,
13.768724,-6.390653,29.486628,4,
16.484568,-16.901667,-14.52353,2,
6.05666,35.833252,12.217311,1,
24.938911,29.37332,3.652824,4,
16.726227,23.221487,-26.316559,1,
-13.03967,9.257925,29.648767,3,
9.256832,19.73881,-2.9933176,1,
-33.119583,-17.391193,4.100567,3,
42.252434,2.0097883,-3.8065326,1,
14.458482,-1.5944113,28.687153,4,
27.604782,22.193285,-19.193472,1,
15.298761,6.323185,-13.915982,1,
9.084743,-1.2103451,0.045150008,4,
-42.697292,4.1404786,11.953997,3,
11.075525,15.161962,20.997623,4,
-4.315748,-15.98529,26.024357,4,
-6.6490073,-9.198369,2.7297328,3,
23.591352,-8.358355,-7.3493953,4,
-6.796699,3.6286619,-35.669243,0,
-0.53617734,29.395502,-9.29301,1,
-1.0527908,1.8477781,-1.0422561,1,
-26.858795,10.073062,-27.961086,0,
-14.534092,40.350845,-10.730957,1,
-10.678969,21.020731,-19.357077,1,
4.0041203,18.534452,21.287895,3,
20.384785,31.718866,-2.9845889,1,
-8.095369,-22.453682,20.109901,3,
-4.7278733,4.2722087,-30.601952,0,
-7.6373363,27.474703,24.261675,3,
17.855188,-12.426558,21.478968,4,
12.380443,-9.81387,12.417641,4,
-10.329423,15.516962,-0.6400102,1,
-35.041122,7.4641266,19.98394,3,
-17.350864,19.216995,-14.652656,1,
19.998943,-15.044936,-11.059986,2,
-4.057654,12.953513,-28.07467,0,
12.11631,-18.232872,33.10821,4,
16.296982,-21.71658,-22.050705,0,
-13.570429,-5.9351315,25.262592,3,
-2.5419827,-3.604681,-5.769527,1,
28.389214,-2.5915384,14.972541,4,
-12.466326,13.233745,-33.420734,0,
18.918243,21.392172,3.7488322,1,
23.265278,16.675413,1.5568854,4,
-20.505863,16.457777,3.789395,1,
7.488716,-4.3499556,-0.0924081,1,
9.235524,-10.3637085,-7.1093316,0,
-25.699186,27.689465,-2.2771015,1,
10.167205,-3.7564638,-4.553087,1,
14.479695,14.344129,-26.231474,4,
26.121595,-14.327837,-14.967926,2,
26.875675,21.270212,-25.239641,1,
2.4032393,-9.553592,-5.2174373,0,
-25.005974,9.009658,-29.865002,0,
14.785724,-8.918276,-3.0935035,1,
23.760227,26.97762,-8.235434,1,
3.14069,-2.723149,-0.9112987,1,
11.793369,-14.934741,8.308219,4,
25.509783,30.07097,-10.97452,1,
14.006517,40.545322,0.5741666,1,
-12.818966,17.054403,-27.1593,1,
-10.319113,39.836098,10.391158,1,
-8.117937,-17.434078,3.886273,3,
12.458045,-6.6020827,-25.485355,0,
11.924914,-6.7421856,-1.2537149,1,
24.277533,21.557903,-9.216705,1,
3.4399257,17.71287,-26.259008,1,
-13.060028,-10.310281,4.754317,3,
-14.605562,-6.9252634,-15.771001,0,
12.948842,-5.1105924,15.17312,4,
10.992743,-3.39494,-34.531048,0,
-22.754198,-21.372702,20.256231,3,
1.3590814,-13.899823,19.303787,3,
-1.3873347,18.224094,16.385235,1,
12.4378805,-10.590561,-3.5731077,4,
2.0277991,-0.89083236,-23.531767,4,
8.27282,-14.905386,-3.028953,4,
6.490383,5.470633,-26.138079,0,
5.738566,13.497112,21.235762,1,
-4.720319,-3.5181332,-16.305532,0,
-5.7341294,-20.865944,34.7582,3,
24.322008,11.0601845,-11.07289,4,
-5.9992547,-2.2487144,30.230576,3,
2.9073048,-6.431897,23.070976,3,
-3.4913747,10.446048,27.78061,3,
-4.796848,-14.721406,-34.43683,0,
-10.403348,36.931255,-10.453881,1,
40.255615,0.39773443,20.13906,1,
26.604122,9.181842,-15.512315,1,
7.5567775,-9.708482,0.63800865,4,
24.559187,6.522915,26.00898,1,
9.87747,-10.600769,17.49298,4,
3.2222567,14.297537,6.9837475,1,
-5.0407386,-10.551993,35.959988,3,
-1.8328915,30.923828,15.597371,1,
-3.595998,-11.219097,36.185337,3,
1.0958959,-25.626038,6.622248,2,
-18.438663,21.181103,9.824674,1,
3.5547106,-10.229483,17.311855,3,
-11.943898,17.658573,-23.253193,1,
2.5790293,-12.83509,-2.1954124,4,
2.235974,-12.44442,-0.0012950753,4,
13.983198,-4.3278623,-2.394905,1,
22.68322,5.0753937,4.9471083,4,
-27.868378,-12.052352,-11.222772,0,
16.261427,-28.452662,-4.9332705,2,
12.268392,35.45461,-4.999112,4,
10.348417,-5.0260973,21.48484,4,
29.680164,-9.240289,-5.4084067,2,
14.067225,24.949429,-23.057821,1,
35.075012,3.832361,2.6829896,4,
9.3905,0.52100706,11.607678,1,
1.9688438,-25.648092,8.774367,2,
-24.581772,3.980657,1.4876801,3,
-0.34966215,20.791477,-15.472165,1,
-3.907352,-14.41247,4.197776,3,
-21.279095,2.227439,29.189837,3,
11.6608095,8.070293,-30.642317,1,
-11.371753,3.90026,-0.57444847,3,
17.908642,12.5757475,-15.900084,4,
15.143199,14.169796,26.510729,1,
-2.8736308,19.502153,15.817243,1,
-26.434973,-10.410376,27.441013,3,
5.7003036,32.298676,7.623388,1,
11.18794,-7.681017,-36.4661,0,
29.178276,-19.946417,5.2485733,4,
7.1355963,0.19234468,-4.8841643,2,
25.26932,-15.962318,-11.0742235,2,
26.556124,-19.69674,12.302446,4,
22.564526,5.315646,4.900715,4,
12.548461,18.89727,8.453308,1,
39.96815,4.63037,22.646751,1,
39.66263,4.7363596,-13.215678,1,
-30.042362,-8.441489,0.5054206,3,
30.342188,5.7039933,-25.4745,1,
-9.168425,-15.581971,18.608482,3,
1.2298663,-22.241344,13.265293,3,
-28.528765,-26.450544,-5.7396517,0,
16.7092,4.3648853,-2.64648,1,
-9.795775,35.69563,-10.604596,1,
-22.324186,17.741049,1.8268282,3,
-8.179991,32.369156,-18.749239,1,
3.903052,9.740771,-5.999658,1,
-0.73959863,-7.370266,21.53474,3,
6.0904946,3.8346162,14.067822,4,
15.138641,-1.1529529,13.304225,1,
-18.23061,22.983988,2.0052419,1,
-23.735085,10.654014,3.4892774,1,
36.616367,1.8761228,19.148537,1,
8.236738,-15.014131,-1.45699,4,
-35.930607,10.949971,19.509172,3,
30.00705,11.024448,9.763057,1,
-1.9262817,22.672356,-0.57357264,1,
21.643473,9.641725,-2.723329,4,
-18.06972,3.599055,-6.2105923,0,
-20.184492,12.292743,-21.338062,0,
21.803942,5.810496,35.01648,1,
13.744934,-9.500167,9.407793,4,
-9.329914,31.41719,15.986522,1,
-23.608124,13.885626,-1.2794607,1,
6.0157075,35.32396,11.974738,1,
7.221296,12.398699,14.718056,3,
11.10296,0.73984605,-36.157005,0,
23.119457,0.74280995,-25.862623,1,
-8.103414,-13.717111,22.058868,3,
5.204545,-8.457132,1.4810364,1,
-5.380465,1.2771114,-40.40955,0,
3.0757353,-12.866136,-2.4443853,4,
21.346663,25.574986,-12.652132,1,
-31.382807,18.856178,8.665012,3,
-23.120497,-4.39649,-29.084057,0,
12.319815,-13.075406,-7.166652,4,
6.520942,28.508127,29.080946,3,
-29.82283,21.232761,-14.808668,1,
-8.446297,-2.178616,-0.5365999,1,
36.399235,15.688386,-4.3536,1,
11.106369,-15.5943575,-13.359048,2,
11.107857,-8.808906,-33.314186,0,
-28.822056,29.882713,-11.522606,1,
30.846203,19.223152,7.299942,1,
16.777657,6.4236183,18.242512,4,
21.230728,7.7679563,-22.472301,1,
27.477238,4.192171,3.513996,4,
2.9174945,1.4800785,10.868533,1,
8.345049,28.879732,-16.174116,1,
18.671629,-11.20111,-12.67398,2,
-3.3168747,-5.1308227,-31.258554,0,
13.058683,14.646464,3.591838,4,
28.56279,24.258713,-9.331395,1,
-4.7647476,-13.330215,13.469936,3,
-31.203615,16.825047,-12.852159,1,
1.4651395,23.722897,27.918781,3,
28.486143,10.571314,-16.333319,1,
38.555126,14.10631,8.961222,1,
3.7500958,30.884142,-19.270363,1,
-35.103416,-4.2247252,12.529187,3,
-36.904224,13.710725,16.510597,3,
0.2486185,27.264587,19.718182,1,
-15.870381,4.6851735,14.974102,3,
-1.2562863,18.146364,16.427977,1,
4.966486,10.238745,-5.3935494,1,
25.350813,-11.292712,-7.729529,2,
3.1164093,-5.673366,-8.6753845,0,
-1.7954503,-28.687962,6.6865296,2,
4.313222,-1.7260617,25.448763,4,
-1.5229108,-19.937363,28.944845,4,
-18.783216,16.085066,28.14293,3,
18.68177,2.210893,-13.746725,1,
-1.4457002,30.926096,-24.403936,1,
22.096907,6.97145,15.533966,4,
26.075394,-14.100476,-15.200014,2,
16.798391,6.229719,24.067457,1,
-0.906339,-9.103838,-5.113365,1,
-14.909716,-12.6666,10.879503,3,
-7.918062,40.305416,7.4533324,1,
-15.498566,-2.9170914,10.431321,3,
-33.71092,21.20427,-0.46193358,1,
9.186939,-3.457801,-5.9232025,1,
17.78881,-4.251015,34.792118,4,
0.20679037,17.84202,6.9898562,1,
12.102305,-6.139159,24.189007,4,
21.6224,5.9993353,10.089915,1,
-28.642508,0.07696837,-25.412853,0,
35.875195,10.55604,12.0088005,1,
2.7077575,-1.7779999,-3.2876801,1,
-3.5215156,0.0015130318,-34.044636,0,
-9.969808,20.369574,-13.46972,1,
-35.562943,-5.1178393,22.11506,3,
-18.6091,-22.761707,28.33921,3,
-4.4245915,8.16497,-32.784107,0,
-18.160025,1.841356,-20.251272,0,
18.709534,0.26256981,8.347942,4,
23.11904,0.9091654,-26.3301,1,
1.2836336,34.08428,-13.521634,1,
27.563776,9.647455,28.552977,1,
-6.371378,-10.352216,3.8334048,3,
1.0007807,9.7191925,-35.422977,0,
19.984509,-0.535574,11.871686,1,
-16.943811,-10.959705,35.319595,3,
3.698778,4.8981586,7.4939494,1,
-8.418945,1.7428375,-5.8838863,0,
7.9170594,-3.8622112,35.43694,4,
-8.442579,29.785975,14.798515,1,
8.265726,-7.7106714,-5.849288,2,
-2.3584661,3.3871849,-23.976255,0,
-35.441284,4.897873,19.460358,3,
22.68572,13.169074,0.7411509,4,
-2.47255,8.238388,18.116259,3,
0.45929444,36.366142,21.499784,1,
-18.573082,1.267252,-10.556149,0,
12.166925,-20.289764,-10.796672,4,
-28.635187,-3.795932,16.438587,4,
0.10070505,-10.133512,-1.9632691,1,
-6.482813,-24.10336,24.641726,3,
2.8943546,1.4448912,10.834681,1,
-16.993334,26.43246,-13.535998,1,
25.492407,21.22377,1.222496,1,
12.266888,9.869172,-9.831348,4,
11.408101,20.4349,25.97792,1,
-20.71815,3.045807,-2.9491472,3,
-10.151159,13.474679,3.9502978,1,
0.85344297,11.158018,-35.96917,0,
12.307422,37.49491,-8.823213,1,
32.244698,23.58604,5.273755,1,
10.518629,0.49445182,7.3345237,4,
6.636073,25.455523,-15.88528,1,
-16.599453,-16.489183,-27.547651,0,
5.244549,27.003891,29.1342,3,
37.788673,16.983644,12.282695,1,
10.227576,-27.290766,4.4246755,2,
18.170862,-10.317464,28.214117,4,
-6.0468607,-13.439625,4.672484,3,
-4.7109632,21.154547,6.2904496,1,
40.215317,3.9260082,22.14793,1,
-6.7625656,0.6515649,-37.037815,0,
-16.05111,25.210539,20.689365,3,
-34.929256,6.629208,19.820105,3,
32.03316,26.105732,8.481104,1,
20.681215,14.108054,1.1795751,4,
35.9659,8.696424,-15.546678,1,
16.631454,-17.214262,-14.27598,2,
13.817226,-21.60731,4.3626423,2,
-5.1684656,15.508419,7.363484,1,
-8.678521,23.992506,10.686518,1,
10.80381,-8.319628,-33.141293,0,
-6.0179486,-0.3475198,-1.8617425,1,
-20.18441,11.674123,-22.061354,0,
20.614168,-2.67566,-14.167821,1,
9.971891,-24.65877,-4.8945723,2,
-5.057592,-5.7840743,26.836016,3,
23.396141,-7.462404,12.874541,4,
-12.172549,8.853482,-3.72402,3,
7.415035,-5.1701756,38.219814,3,
10.772733,-13.34766,-14.728024,4,
-30.50242,13.448148,9.288789,3,
6.0686398,15.116336,-27.148796,1,
-17.80695,9.611884,-17.271114,0,
2.5480492,19.064423,-35.7372,1,
-1.3383236,-15.456547,10.287041,3,
-7.4452577,14.164991,-11.800976,1,
-7.898477,-4.439864,24.260105,3,
-17.004492,21.961617,0.5409788,1,
-13.194638,39.72976,-10.400261,1,
31.265453,5.393039,-4.358191,4,
7.1828995,-7.0577574,33.33196,4,
21.769295,24.429916,-20.875967,1,
6.5167565,41.98736,-5.7169943,1,
16.09001,-2.9006746,-34.99921,0,
-13.008995,-14.751825,18.728678,3,
-29.7377,2.887887,-21.21831,0,
0.5763211,-4.0715466,-18.784855,0,
0.34639484,8.817981,10.605433,3,
-1.3089843,-12.652265,23.693579,3,
7.288866,24.298452,12.201586,1,
8.26905,15.864028,15.711232,1,
-12.480515,24.34549,27.57512,1,
-13.207105,27.98982,-9.221572,1,
10.486237,26.349365,-14.658002,1,
-26.23786,18.16386,-20.900585,1,
11.730471,18.187687,22.347792,4,
-18.773125,7.2460747,-13.056612,0,
4.883047,-30.570898,-1.0732129,2,
-12.480497,24.345482,27.575123,1,
-0.9150389,-0.12359388,-21.38109,0,
-5.367541,-16.045725,2.2302883,3,
-10.799142,-2.7485888,5.239396,3,
33.889996,-11.635424,-8.617418,2,
-20.64217,3.0699887,-8.759158,0,
7.605584,0.22586776,-23.24877,0,
-18.062082,2.244835,9.038243,3,
5.378197,27.859509,-7.561282,1,
2.76685,5.139869,9.513943,1,
-20.150892,0.57736015,9.436422,3,
-20.183842,11.518946,-22.184542,0,
-3.9399147,8.164675,-33.50356,0,
-14.832556,7.8812003,-20.629414,0,
2.7935216,-3.6900277,26.113276,3,
-1.5014358,-22.654564,23.03517,3,
15.460789,-0.33941495,13.004075,4,
-3.3107855,-1.2035563,-11.8225975,0,
-10.222742,16.632599,-6.114412,4,
-11.570701,26.373327,8.651996,3,
28.453232,27.75364,-10.181494,1,
-2.0238943,0.2754793,-38.149315,0,
6.067123,36.362976,12.310842,1,
1.9505484,-1.322824,-7.993802,2,
-34.220585,9.670905,-12.820141,1,
-29.485527,-26.708181,-5.3737316,0,
6.753207,5.3667746,0.43570396,1,
20.68262,14.103276,1.1787162,4,
9.781206,-20.703001,-15.984947,2,
3.4522438,2.499171,-26.835413,0,
5.141181,-16.326107,23.244965,4,
13.658737,29.454178,-6.8618984,1,
15.755795,-4.9221663,-27.24039,0,
-5.805076,13.416284,-0.72692996,1,
-19.24152,3.0575726,-12.571513,0,
-30.481829,26.19384,6.5029984,3,
14.532525,-12.223167,20.12252,4,
13.471961,-10.005384,8.805257,4,
35.95591,-11.186038,7.806909,1,
-15.870413,4.685348,14.974187,3,
-4.334131,-1.3364122,35.031273,3,
-11.5913315,-10.164422,17.15094,3,
-27.60781,-16.105682,21.14978,3,
2.6270049,20.396332,-34.96645,1,
-24.712505,18.62989,1.6384664,3,
-26.522894,2.5675333,-23.333471,0,
-26.026882,28.528502,-1.6545842,1,
11.758672,-13.377118,12.165374,4,
-34.08161,-3.015406,2.5504696,3,
-28.645613,0.16813534,-11.679925,3,
-1.9089172,-7.0169535,21.924252,3,
-3.2019672,0.6581784,31.938957,1,
29.56811,5.4985023,-20.091005,1,
5.731316,-4.0783577,9.144435,2,
0.084870234,-1.0266563,-7.918479,2,
24.289017,20.647306,-16.895496,1,
19.88629,32.08757,10.242872,1,
13.496419,31.412733,23.319666,1,
-20.954678,12.105743,-25.831856,0,
1.4409999,26.09106,-1.6892551,1,
-28.241554,23.135502,4.0507135,1,
20.899565,6.3304877,29.033234,1,
-14.813004,28.136196,-21.62313,1,
-7.396533,-10.232009,20.631817,3,
26.613554,17.456388,2.8318202,1,
29.940321,2.8247304,-24.170319,1,
2.3493743,20.957613,19.34757,1,
25.497208,6.5309052,-26.829853,1,
13.550731,-22.029816,15.347922,4,
-3.0860548,0.28294894,-1.7003229,1,
9.263815,28.239197,-15.842625,1,
29.94021,2.8248496,-24.170303,1,
2.2930453,-7.005096,40.451256,3,
-16.150776,40.51697,-11.562841,1,
2.4911027,19.731838,32.068573,3,
3.5613322,-23.241348,14.450962,2,
11.358803,17.825624,-9.699458,1,
6.528953,-35.39765,-3.5165966,2,
-7.443313,-11.600816,-34.087906,0,
28.63635,21.623432,22.093832,1,
4.009448,-10.479731,-6.8990955,0,
-29.875622,-14.131451,-17.43822,0,
13.704175,-3.5452995,20.243662,4,
-11.813005,-12.071235,-30.446642,0,
5.7622404,33.243546,8.873689,1,
-29.834108,-12.065791,-21.31349,3,
26.71728,-16.227674,-12.731734,2,
19.953382,31.93693,10.223928,1,
23.860115,-1.2093737,-6.864816,4,
-5.9604597,19.81655,23.296328,1,
-15.141073,36.272896,1.7364198,1,
-6.381024,25.136295,2.9722207,4,
-11.554797,26.214493,8.586132,1,
-25.441704,8.8166685,29.34051,3,
4.438645,42.681595,9.977702,1,
28.2485,19.932016,18.168587,1,
0.23867019,7.38596,-27.687876,0,
-9.849379,34.838985,10.194829,1,
9.834872,-10.576509,-22.954718,4,
1.406452,27.333868,4.1311464,4,
-18.429249,5.215265,12.696511,0,
-12.306402,3.8429842,17.066053,3,
-7.393362,36.810513,6.860617,1,
-2.0037212,-27.726212,-25.710075,2,
-22.002073,4.4436007,21.075523,3,
27.803303,20.385765,15.269467,1,
24.651712,-20.79962,-19.287851,2,
-2.173161,33.13524,6.5997977,1,
-21.210218,23.67326,12.449155,3,
0.20077276,7.4015574,-27.721361,0,
-16.744177,24.218184,-31.053553,1,
-6.783613,-14.868194,-37.263622,0,
-8.897397,17.92988,14.737743,3,
-0.75804996,10.688545,-26.942358,0,
-12.686852,6.5419683,28.929848,3,
-9.101963,-33.49921,6.4545093,2,
11.789681,-32.078083,-4.5832434,2,
20.539276,33.427914,1.5615045,1,
-10.425087,6.4884367,19.450577,3,
-11.5622015,26.29162,8.6162405,1,
2.2817066,-34.35849,-6.136791,2,
24.689354,-22.316057,-18.06782,2,
-2.6257513,8.528864,16.682455,3,
4.180732,-14.988115,0.63441366,4,
5.4876537,-14.415701,6.614803,3,
1.874998,6.465287,24.651812,4,
-11.103827,30.717798,1.9897071,1,
-15.27579,29.990246,13.536417,3,
-28.787165,27.189096,-10.66278,1,
-12.929354,7.6505084,30.381186,3,
-27.534397,11.579568,25.414991,3,
-9.692101,20.16119,2.7685428,1,
27.71403,20.278864,15.245259,1,
-10.210109,35.631092,7.5733485,1,
1.5198363,8.081054,31.010586,4,
19.483385,30.191868,2.2804441,1,
-27.507221,11.612418,25.357683,3,
27.747019,19.361208,14.503302,1,
-7.092671,8.627224,-36.383404,0,
-6.798115,21.088408,24.302462,3,
-8.390274,8.026524,23.22757,3,
37.79827,6.095979,17.418116,1,
9.861652,10.163479,-29.595259,0,
-22.858925,2.438268,-21.75418,0,
4.44098,42.680676,9.975579,1,
-4.393865,13.34957,-27.816383,0,
27.855524,19.434566,14.5032,1,
-29.563381,-11.180137,-26.147194,0,
5.7103786,33.099842,8.451039,1,
-2.888393,-12.59314,-36.411655,0,
-4.1055117,3.3251116,-43.277607,0,
-3.4280024,28.5334,3.3825228,1,
-19.964983,38.476555,3.147601,1,
-5.440398,-13.244661,-34.504623,4,
-21.38148,2.0699897,-19.969292,0,
-9.544559,8.84852,-35.682083,0,
-10.453431,6.6021404,19.559782,3,
7.027519,-4.2198067,-8.953723,1,
-12.944407,9.385042,29.469269,3,
2.0739164,7.247383,-25.127306,4,
14.146575,-41.56457,6.7494273,4,
17.463266,12.56177,-3.7659419,4,
-5.1469665,-11.111839,-35.666733,0,
-10.697239,29.58888,7.795788,1,
-5.2133245,4.6160617,-44.016705,0,
-11.085666,-11.21458,-19.810747,0,
16.402369,-8.426201,1.2985637,4,
18.294212,5.183115,1.2187978,1,
5.035926,39.952084,6.5126276,1,
9.381976,17.036703,-7.5650344,1,
-26.4254,9.222595,28.242863,3,
9.78502,10.442458,34.997505,4,
19.021824,-21.482851,-20.378096,2,
-12.840049,11.377319,-36.735786,0,
3.0504603,4.66134,30.026636,4,
-16.498304,-13.51509,-6.3195157,0,
-11.379011,16.215734,8.3574,1,
10.801643,-10.435925,-9.6170635,4,
28.33476,-18.946678,-20.2835,2,
-0.5826859,-0.07873044,-38.69209,4,
-14.844202,19.914608,11.569126,3,
-19.216381,-16.786741,-17.077614,0,
37.605434,2.8125737,-2.449056,4,
-7.2081857,-13.473792,1.6858814,0,
24.067087,-11.491544,0.54166186,4,
-28.134405,-15.357457,-18.071568,0,
-9.899013,10.297244,-34.020428,0,
-13.156638,8.624839,32.99054,3,
4.353136,40.193027,5.7421002,1,
-30.151733,-9.231647,-25.84819,0,
-14.894423,18.668072,14.197901,4,
-11.949365,-21.378052,-20.997404,3,
-12.095446,30.812054,21.490871,3,
33.41629,8.948322,-5.0771265,4,
11.361317,-7.4550695,30.536694,4,
-0.48156425,-10.2911215,-38.915585,0,
-14.876274,-22.42449,16.57714,3,
21.586435,8.540979,21.087755,1,
26.931395,10.984984,14.213368,1,
9.869137,45.992916,-10.579348,1,
-7.5503964,-16.125303,11.334291,3,
-7.15526,-13.590315,-13.005407,4,
15.862665,-9.95518,19.411268,4,
-9.796419,35.695293,-10.604833,1,
-41.888233,-7.7902684,0.42533338,3,
-33.842625,-0.16267826,-3.5786607,3,
-6.2325983,19.513298,-30.274889,1,
15.753849,1.6201483,-23.393976,1,
4.1724095,27.832178,15.065061,1,
9.575964,5.6057315,19.961594,1,
-17.056005,19.732042,-15.56424,1,
18.38804,1.7939775,-6.9079137,4,
35.565434,14.2181015,-3.5873063,1,
22.129696,-2.3597362,-12.631469,4,
10.797906,33.014194,23.237375,1,
-16.40589,-19.103073,-22.875574,3,
2.39252,-13.664128,26.788633,4,
2.6775372,18.871689,-35.87843,1,
11.349735,-31.957436,6.0658903,4,
-6.8637342,-8.801644,-29.718088,0,
40.813454,1.3431163,10.453576,1,
-18.513601,0.9413903,-17.076908,0,
-18.333035,20.590906,8.803811,3,
8.222166,7.8336153,21.985762,3,
11.128059,26.70506,20.408844,1,
-32.02814,12.3466215,4.147603,3,
21.758223,7.0137396,4.4724603,1,
-2.8616157,9.85448,30.976543,3,
15.082988,9.185073,-27.196268,1,
1.3149276,-1.1237755,39.596138,3,
-12.121387,1.8716326,10.372213,4,
28.820179,-8.975587,-8.431802,4,
-14.656917,-20.595024,14.415527,3,
-23.411009,11.999847,-8.103849,1,
4.2659144,-0.25035456,16.393845,4,
32.276558,22.919603,4.8705378,1,
8.766703,-5.573451,-30.358913,4,
-18.33155,-20.820784,-22.043144,3,
-24.238834,13.034211,13.882627,3,
-2.7680418,-10.509043,-28.031548,0,
13.703513,-30.08386,14.853376,2,
9.573744,4.9851604,20.346457,1,
13.370361,-5.8612256,29.446383,4,
-24.503008,3.215445,-17.678932,0,
-3.5148365,27.52949,-26.664461,1,
-23.53354,10.638155,4.295553,3,
10.655765,2.3895192,-24.61112,0,
-27.288843,-6.1014576,-17.335203,0,
27.79719,29.200235,-6.494294,1,
24.23789,7.549131,-31.401503,1,
3.6787066,-9.880289,2.651612,0,
17.77573,-18.299234,-7.223794,4,
-18.412783,-15.516139,-22.086802,3,
16.028587,-4.8129096,3.4702833,4,
